event_timestamp,provider,model,request_id,user_id,project_id,team_name,workflow_name,agent_name,request_count,input_tokens,output_tokens,total_tokens,estimated_cost,latency_ms,status,environment
2026-06-22T23:20:27.257635,Anthropic,Claude-4-Sonnet,15d4fdd6-fb2b-47aa-b09d-3e4bc5fce177,user-41,rag-platform,Data Engineering,Customer Support,Platform Agent,1,2131,3860,5991,0.05991,4887,success,dev
2026-06-08T19:45:27.257669,GitHub Copilot,Copilot-Chat,c016c1bf-b1dc-4ca4-9bd2-154730783e72,user-21,rag-platform,Data Engineering,Documentation,Incident Agent,1,5043,2286,7329,0.07329,497,success,stage
2026-06-13T18:09:27.257690,OpenAI,GPT-4o,8f85093c-eafd-47ef-8927-4a02122479ec,user-5,support-assistant,Product Engineering,Documentation,Platform Agent,1,4641,2078,6719,0.06719,4692,success,prod
2026-06-04T16:06:27.257709,Gemini,Gemini-2.5-Flash,5d96314e-502f-46be-a964-329c2ccc8e00,user-31,incident-platform,Platform,Code Review,FinOps Agent,1,4666,3614,8280,0.0828,3952,success,stage
2026-06-01T03:34:27.257727,Vertex AI,Gemini-on-Vertex,ee68787b-5988-4a34-b186-bbf0dce4c019,user-44,incident-platform,Platform,Incident Analysis,Security Agent,1,3010,99,3109,0.03109,1718,success,prod
2026-06-03T03:45:27.257745,Gemini,Gemini-2.5-Pro,141d5a73-98bd-40cb-9a1f-a961cd454fba,user-26,incident-platform,Security,Customer Support,Security Agent,1,6476,1556,8032,0.08032,2725,success,prod
2026-06-28T07:17:27.257762,GitHub Copilot,Copilot-Chat,bd977076-84d5-4796-832a-9b34a114573a,user-35,aiopsvista,Customer Support,Knowledge Search,Code Assistant,1,1413,1618,3031,0.03031,3132,success,stage
2026-06-23T06:55:27.257779,Gemini,Gemini-2.5-Flash,8338fc3f-d34d-4137-93a9-0a9c0ba2d649,user-38,developer-portal,SRE,Incident Analysis,Security Agent,1,6940,703,7643,0.07643,1757,success,prod
2026-06-29T17:35:27.257797,Vertex AI,Gemini-on-Vertex,b366bf11-9792-4094-b4f1-f0b274b47802,user-3,security-copilot,Security,Root Cause Analysis,Security Agent,1,1680,2443,4123,0.04123,1706,success,prod
2026-06-22T23:07:27.257813,OpenAI,GPT-4.1,1b45b9bf-a038-44c7-acda-4878f4d753e9,user-34,aiopsvista,Security,CI/CD Assistant,Support Agent,1,7660,3989,11649,0.11649,4947,timeout,prod
2026-06-10T23:51:27.257830,GitHub Copilot,Copilot-Chat,e31f79f7-e96b-4edc-a316-6e95c022ad34,user-12,security-copilot,SRE,Customer Support,FinOps Agent,1,7132,345,7477,0.07477,4872,success,stage
2026-06-04T13:56:27.257847,Anthropic,Claude-4-Sonnet,3fe43932-98c8-465d-8746-284be8447341,user-26,aiopsvista,Product Engineering,Root Cause Analysis,FinOps Agent,1,5095,3333,8428,0.08428,2320,success,stage
2026-06-07T17:49:27.257864,GitHub Copilot,Copilot-Chat,63526c0a-7e54-4583-a09a-c7cbfebf8f56,user-7,aiopsvista,Data Engineering,Customer Support,Code Assistant,1,3590,2750,6340,0.0634,4276,success,prod
2026-06-20T09:03:27.257881,Anthropic,Claude-4-Sonnet,3f56818a-040a-42f0-add6-00600e7d5464,user-8,aiopsvista,SRE,CI/CD Assistant,FinOps Agent,1,858,220,1078,0.01078,4709,success,stage
2026-06-17T09:57:27.257898,Anthropic,Claude-4-Sonnet,ed5eb078-c93f-484b-b3e5-8b6efe48e553,user-29,incident-platform,SRE,Incident Analysis,Platform Agent,1,2086,3294,5380,0.0538,4018,success,prod
2026-06-29T07:38:27.257985,OpenAI,GPT-4.1,93a21b3f-c0a9-4ea9-9c89-3de6da4af8a8,user-16,developer-portal,Data Engineering,Incident Analysis,Security Agent,1,7627,3012,10639,0.10639,4948,success,dev
2026-06-10T16:40:27.258019,Anthropic,Claude-4-Sonnet,2aa3d2fb-852c-49c5-95e0-ccc1c25a2c66,user-7,incident-platform,Customer Support,Code Review,Code Assistant,1,5973,3927,9900,0.099,3172,error,stage
2026-06-27T12:44:27.258040,OpenAI,GPT-4o,ccce2c28-c272-4207-9534-394f61ce4faf,user-22,support-assistant,Customer Support,CI/CD Assistant,FinOps Agent,1,1818,1727,3545,0.03545,1898,success,prod
2026-06-12T06:49:27.258059,OpenAI,GPT-4.1,177d29e4-8021-47ba-8e7d-53cd8b90dc40,user-1,incident-platform,Customer Support,Customer Support,Incident Agent,1,6082,269,6351,0.06351,4327,success,prod
2026-06-22T09:17:27.258077,GitHub Copilot,Copilot-Chat,e0d71027-4221-44f2-b402-ec67a8d1ed52,user-37,incident-platform,Product Engineering,Documentation,FinOps Agent,1,5717,1388,7105,0.07105,3753,success,prod
2026-06-07T02:25:27.258096,OpenAI,GPT-4o,2f532c73-c771-43c4-b0e6-2ecbfe135d74,user-20,security-copilot,Data Engineering,Code Review,FinOps Agent,1,6592,2361,8953,0.08953,2617,success,prod
2026-05-31T08:52:27.258114,GitHub Copilot,Copilot-Chat,44162644-5a7c-4a18-8f99-fc27db1d8951,user-44,rag-platform,Product Engineering,Root Cause Analysis,Incident Agent,1,3379,962,4341,0.04341,2978,success,stage
2026-06-25T19:09:27.258132,Gemini,Gemini-2.5-Pro,122f2fdc-3323-4d06-9e7e-b45680b2d97a,user-7,rag-platform,Security,Documentation,Platform Agent,1,1199,3919,5118,0.05118,4086,success,prod
2026-06-09T04:29:27.258151,Gemini,Gemini-2.5-Flash,4ba1d3f1-2efb-4c11-8725-b6124babbdd8,user-32,rag-platform,Customer Support,Knowledge Search,Support Agent,1,165,1652,1817,0.01817,3216,success,prod
2026-06-19T04:39:27.258169,Anthropic,Claude-4-Sonnet,24cdeb14-db72-4424-b0fa-5138bc775a94,user-6,aiopsvista,SRE,Knowledge Search,FinOps Agent,1,6923,2469,9392,0.09392,1121,success,prod
2026-06-13T15:17:27.258187,Anthropic,Claude-4-Sonnet,45eed2b7-ce74-4c15-a8f6-9f53cd44b6c2,user-42,support-assistant,Platform,Knowledge Search,Platform Agent,1,656,1517,2173,0.02173,651,success,prod
2026-06-09T19:46:27.258205,OpenAI,GPT-4.1,790fb3fe-3a67-4780-82ab-a0d1c4453640,user-37,incident-platform,Customer Support,Code Review,Platform Agent,1,4028,3596,7624,0.07624,3185,success,prod
2026-06-16T06:54:27.258222,OpenAI,GPT-4o,ecd1b9b3-37a6-4f07-abc6-d0d747e85271,user-21,incident-platform,SRE,Incident Analysis,Incident Agent,1,3070,2450,5520,0.0552,4760,success,dev
2026-06-29T20:38:27.258239,Gemini,Gemini-2.5-Flash,13471123-4d31-43fc-bb15-a4d109852c3a,user-24,developer-portal,Security,CI/CD Assistant,Incident Agent,1,2773,1750,4523,0.04523,3601,success,prod
2026-06-11T14:22:27.258256,Gemini,Gemini-2.5-Pro,5fcef727-5692-4987-99c8-39cf1d1f037e,user-15,aiopsvista,Security,Root Cause Analysis,FinOps Agent,1,4437,3603,8040,0.0804,4666,success,prod
2026-06-15T00:46:27.258274,Vertex AI,Gemini-on-Vertex,b984b250-ee08-4701-9c05-ee9bb8045915,user-23,security-copilot,Platform,Code Review,Code Assistant,1,609,3743,4352,0.04352,2580,success,prod
2026-06-08T03:04:27.258291,Gemini,Gemini-2.5-Flash,b6dba662-5083-496f-bb5e-25e9cb1ad506,user-2,support-assistant,Platform,CI/CD Assistant,Incident Agent,1,3539,1899,5438,0.05438,3896,success,prod
2026-06-27T06:12:27.258309,GitHub Copilot,Copilot-Chat,5d6bdb64-03f5-4fe3-9536-e79dff8fe07c,user-18,rag-platform,Customer Support,Root Cause Analysis,Code Assistant,1,7377,2375,9752,0.09752,2044,success,prod
2026-06-16T19:21:27.258344,OpenAI,GPT-4o,668dd508-4618-4126-b528-5bfa8d42bde5,user-40,developer-portal,Product Engineering,Documentation,Platform Agent,1,134,2562,2696,0.02696,2859,success,prod
2026-06-19T12:40:27.258366,Anthropic,Claude-4-Sonnet,82e6fad9-e4eb-4be7-8140-6b3fffc23b46,user-35,security-copilot,SRE,Root Cause Analysis,FinOps Agent,1,3216,2410,5626,0.05626,1441,success,dev
2026-06-20T23:23:27.258384,Vertex AI,Gemini-on-Vertex,ad6cadd0-ff1e-43fe-9f6d-0c1e78c5a3ec,user-3,aiopsvista,Security,Documentation,Platform Agent,1,4397,727,5124,0.05124,4525,success,prod
2026-06-10T14:31:27.258402,Anthropic,Claude-4-Sonnet,4ad433a0-f33c-49a3-947e-ac583cb806ab,user-10,rag-platform,Data Engineering,Root Cause Analysis,Security Agent,1,4564,1445,6009,0.06009,1399,success,prod
2026-06-25T08:10:27.258420,OpenAI,GPT-4o,2a2a8b4e-0ca5-4561-ab32-cd30d11f897d,user-44,aiopsvista,Security,CI/CD Assistant,Support Agent,1,6738,144,6882,0.06882,1911,success,prod
2026-06-17T16:39:27.258438,OpenAI,GPT-4.1,a7f08734-e289-4cbc-985b-736568e31fd1,user-18,rag-platform,Platform,CI/CD Assistant,Incident Agent,1,6357,996,7353,0.07353,4119,success,prod
2026-06-16T14:57:27.258455,OpenAI,GPT-4.1,a08fa4ef-5332-4eea-b710-91808e4033fe,user-41,aiopsvista,SRE,Documentation,Security Agent,1,4641,3866,8507,0.08507,1505,success,prod
2026-06-14T11:22:27.258472,Gemini,Gemini-2.5-Pro,76ab3612-b168-4d7e-b2bc-ba299673f0e8,user-48,aiopsvista,Data Engineering,CI/CD Assistant,Platform Agent,1,4354,1401,5755,0.05755,1396,success,prod
2026-06-14T11:58:27.258490,Vertex AI,Gemini-on-Vertex,c1896859-1840-4f4c-a841-6a858b482b3a,user-13,incident-platform,Security,Root Cause Analysis,Platform Agent,1,4782,2235,7017,0.07017,1299,success,stage
2026-05-31T01:41:27.258507,GitHub Copilot,Copilot-Chat,592c9146-df28-454f-9b9a-a7ff46524e45,user-4,developer-portal,Security,Code Review,Incident Agent,1,7571,150,7721,0.07721,3423,success,dev
2026-06-15T10:13:27.258525,Gemini,Gemini-2.5-Pro,edbf0dba-1e88-424c-8651-eaa632399b83,user-2,rag-platform,Security,Knowledge Search,Code Assistant,1,7148,3810,10958,0.10958,4180,success,prod
2026-06-27T23:34:27.258542,Anthropic,Claude-4-Sonnet,f1b2a1e8-fd97-4569-8f66-23ac4dd82ccb,user-4,rag-platform,Security,CI/CD Assistant,Support Agent,1,1156,361,1517,0.01517,3401,success,prod
2026-06-12T17:43:27.258559,Gemini,Gemini-2.5-Flash,8f5b918c-168b-4e8d-aa29-1de8362596cf,user-44,incident-platform,SRE,Documentation,Platform Agent,1,7409,816,8225,0.08225,4319,success,dev
2026-06-18T13:50:27.258577,Vertex AI,Gemini-on-Vertex,cc52540a-0095-45da-b249-025b8c46ab07,user-41,aiopsvista,Product Engineering,Root Cause Analysis,Support Agent,1,1163,3409,4572,0.04572,1189,rate_limited,prod
2026-06-20T08:42:27.258594,Vertex AI,Gemini-on-Vertex,8f3080ad-0c42-4911-86f3-cf15bcd4fa73,user-40,rag-platform,Product Engineering,Root Cause Analysis,Security Agent,1,5635,2104,7739,0.07739,3561,success,prod
2026-06-27T20:34:27.258612,Anthropic,Claude-4-Sonnet,a6baf3bf-ac47-4500-9d14-71e3f0756b66,user-8,aiopsvista,SRE,Customer Support,Incident Agent,1,5092,2090,7182,0.07182,3589,success,prod
2026-06-29T06:07:27.258629,Gemini,Gemini-2.5-Pro,29f21747-54ff-4e9b-a39c-7febb33629dd,user-3,rag-platform,Security,Customer Support,Incident Agent,1,7933,1415,9348,0.09348,3933,success,stage
2026-06-11T12:29:27.258646,OpenAI,GPT-4.1,9d8a5ece-213d-49aa-9490-93b522be282d,user-39,rag-platform,SRE,Code Review,FinOps Agent,1,3509,3930,7439,0.07439,545,success,prod
2026-06-01T08:23:27.258663,Gemini,Gemini-2.5-Flash,98a6afff-1500-48c6-8667-2c491dbbaa30,user-31,security-copilot,Data Engineering,Knowledge Search,Security Agent,1,136,1482,1618,0.01618,3860,success,prod
2026-06-11T16:46:27.258681,Gemini,Gemini-2.5-Flash,a5e2998b-7fc2-4fdb-8a7d-f729d2c19175,user-30,incident-platform,Customer Support,Documentation,Incident Agent,1,1607,1612,3219,0.03219,2966,success,prod
2026-06-05T18:01:27.258698,Gemini,Gemini-2.5-Flash,d1c006e6-d5e2-40fe-a9bc-7bc4cbc57aff,user-19,aiopsvista,SRE,Customer Support,Support Agent,1,6191,275,6466,0.06466,1885,rate_limited,prod
2026-06-19T17:29:27.258715,Anthropic,Claude-4-Sonnet,fd14f3eb-a89d-4ca8-b17b-d1b2460b2eee,user-2,developer-portal,Product Engineering,CI/CD Assistant,Security Agent,1,7758,1629,9387,0.09387,4544,success,stage
2026-06-26T08:27:27.258740,Gemini,Gemini-2.5-Pro,1b8740c4-2dbd-465c-a09c-3eea337b5aa3,user-16,incident-platform,Product Engineering,Documentation,Platform Agent,1,7652,2707,10359,0.10359,4277,success,prod
2026-06-27T18:45:27.258768,OpenAI,GPT-4o,501ac7cd-eb95-47c0-825f-c088d3316acb,user-3,security-copilot,SRE,Customer Support,Security Agent,1,5617,2192,7809,0.07809,2066,success,prod
2026-06-27T16:07:27.258849,OpenAI,GPT-4o,454becb3-35e2-42b8-b70f-19c2b9129ccb,user-36,aiopsvista,Security,Root Cause Analysis,Code Assistant,1,276,213,489,0.00489,3063,success,stage
2026-06-05T21:54:27.258884,Gemini,Gemini-2.5-Pro,fda7dfa3-d328-4a99-92f9-771061d7d418,user-14,support-assistant,SRE,Incident Analysis,Code Assistant,1,6159,3140,9299,0.09299,4788,success,prod
2026-06-13T05:44:27.258906,Gemini,Gemini-2.5-Pro,9b99bcbc-e648-4d64-81c2-2ac809f43897,user-29,security-copilot,Data Engineering,Root Cause Analysis,Code Assistant,1,4873,969,5842,0.05842,1993,success,prod
2026-06-01T18:53:27.258968,Gemini,Gemini-2.5-Pro,cfae2e74-2d5b-42f7-ab54-7b3c10ea8ec3,user-11,support-assistant,Customer Support,Incident Analysis,Incident Agent,1,4145,2905,7050,0.0705,3680,success,prod
2026-06-08T11:52:27.258992,Vertex AI,Gemini-on-Vertex,003e2f2c-acaa-4138-90af-b44dbfe428af,user-28,security-copilot,Customer Support,Documentation,Security Agent,1,2323,2256,4579,0.04579,3099,success,prod
2026-06-09T09:41:27.259013,Vertex AI,Gemini-on-Vertex,09d14773-ae07-49a6-9055-5773cf6c2195,user-7,aiopsvista,Product Engineering,Documentation,FinOps Agent,1,5479,1847,7326,0.07326,4998,success,prod
2026-06-29T05:49:27.259032,OpenAI,GPT-4o,f3e79a4e-ed28-48fc-a89a-8b7d4b882cad,user-31,developer-portal,Security,CI/CD Assistant,Incident Agent,1,2286,2197,4483,0.04483,2195,success,prod
2026-06-26T01:07:27.259051,Gemini,Gemini-2.5-Pro,8dcc0b7d-4c42-404d-8177-6bc79ece5e97,user-17,developer-portal,Product Engineering,Code Review,Security Agent,1,3186,1173,4359,0.04359,776,success,prod
2026-06-13T21:55:27.259069,OpenAI,GPT-4o,f6ed2a43-6ce8-428c-a7bd-008335621a66,user-49,rag-platform,SRE,Knowledge Search,Security Agent,1,5404,2973,8377,0.08377,1947,success,dev
2026-06-14T15:01:27.259086,Anthropic,Claude-4-Sonnet,f19c4103-bf3c-477c-9d44-0fe68db17be7,user-33,aiopsvista,SRE,Documentation,Support Agent,1,3013,2778,5791,0.05791,1427,success,prod
2026-06-14T16:04:27.259111,OpenAI,GPT-4o,eff6dc02-507c-4ea3-9193-9b8b4c0d3a06,user-39,developer-portal,Platform,CI/CD Assistant,Support Agent,1,1309,2128,3437,0.03437,3024,success,prod
2026-05-31T14:19:27.259144,Anthropic,Claude-4-Sonnet,d07a3b95-606b-485a-9769-4034f859432c,user-50,support-assistant,Security,Knowledge Search,Security Agent,1,3360,3467,6827,0.06827,1465,success,prod
2026-06-28T01:12:27.259163,Gemini,Gemini-2.5-Pro,08731800-80d9-4cc3-a756-f9be1472b74f,user-31,rag-platform,Platform,Code Review,Security Agent,1,3631,3072,6703,0.06703,4460,success,dev
2026-06-13T16:12:27.259181,Vertex AI,Gemini-on-Vertex,fa2b9236-6671-4ded-81b7-801ca729a6ba,user-35,developer-portal,SRE,Code Review,Code Assistant,1,1344,2861,4205,0.04205,2172,rate_limited,prod
2026-06-08T01:48:27.259198,OpenAI,GPT-4.1,2e3b0cfb-31b6-4961-96fb-2f525fc08ae8,user-33,developer-portal,Security,Code Review,Security Agent,1,1721,3152,4873,0.04873,4209,success,prod
2026-06-28T14:05:27.259215,GitHub Copilot,Copilot-Chat,72d9eae4-c431-4048-b347-530276e3aa03,user-10,developer-portal,SRE,Code Review,Incident Agent,1,5135,652,5787,0.05787,3228,success,prod
2026-06-26T14:29:27.259232,OpenAI,GPT-4o,3c4ebec2-58d3-45ff-903f-d04ca5d3fe53,user-10,aiopsvista,SRE,CI/CD Assistant,Incident Agent,1,1603,3453,5056,0.05056,1961,success,stage
2026-06-16T06:23:27.259519,OpenAI,GPT-4o,e474c233-97b4-47e5-9343-25d4b59e797b,user-34,rag-platform,Platform,Knowledge Search,Platform Agent,1,3755,3004,6759,0.06759,1584,rate_limited,prod
2026-06-25T11:18:27.259581,GitHub Copilot,Copilot-Chat,b0dd1c29-1a91-411c-8664-861c6d4a3624,user-8,incident-platform,SRE,Customer Support,Support Agent,1,5632,1908,7540,0.0754,4705,success,stage
2026-06-06T22:34:27.259633,GitHub Copilot,Copilot-Chat,dd2c4443-7472-48b6-89ed-6f9b61292627,user-18,incident-platform,SRE,Knowledge Search,Security Agent,1,7624,1020,8644,0.08644,1645,success,dev
2026-06-03T11:52:27.259656,OpenAI,GPT-4.1,2bda8fb0-0243-41dd-bfc4-6a726f77e50a,user-31,developer-portal,Security,Documentation,Code Assistant,1,2603,2144,4747,0.04747,828,success,prod
2026-06-22T14:45:27.259676,GitHub Copilot,Copilot-Chat,c4698d0b-8341-4f90-a5d6-3e02824728bc,user-45,incident-platform,Product Engineering,Knowledge Search,FinOps Agent,1,7058,3502,10560,0.1056,1465,success,prod
2026-06-02T11:16:27.259694,OpenAI,GPT-4.1,3cd35990-5030-4c53-87e9-288c48cfe13a,user-37,support-assistant,Data Engineering,Root Cause Analysis,Platform Agent,1,1695,1951,3646,0.03646,1217,success,prod
2026-06-11T15:40:27.259711,Vertex AI,Gemini-on-Vertex,46b38c9f-f388-4776-9633-bd70003e7210,user-29,rag-platform,Security,Customer Support,FinOps Agent,1,3684,3445,7129,0.07129,3366,success,prod
2026-06-20T06:57:27.259728,Anthropic,Claude-4-Sonnet,4a68253d-48cd-496a-b93f-be5ba617a2d8,user-8,support-assistant,Product Engineering,Customer Support,Incident Agent,1,5418,310,5728,0.05728,2433,success,prod
2026-06-24T08:14:27.259757,Vertex AI,Gemini-on-Vertex,0aa60a59-65d1-45f4-b944-295a897c3321,user-12,rag-platform,Data Engineering,Root Cause Analysis,Code Assistant,1,7505,1208,8713,0.08713,1714,success,prod
2026-06-29T16:52:27.259786,Anthropic,Claude-4-Sonnet,5769fdee-43b5-497a-8ce1-097027e1ab39,user-19,incident-platform,Security,Documentation,Incident Agent,1,7172,1213,8385,0.08385,3041,success,stage
2026-06-10T14:42:27.259818,OpenAI,GPT-4.1,e6ed8bea-142a-4dab-b1b1-23234dc9481f,user-44,rag-platform,Data Engineering,Code Review,FinOps Agent,1,1379,2298,3677,0.03677,3096,success,prod
2026-05-30T15:08:27.259870,Vertex AI,Gemini-on-Vertex,e51e0159-04ed-40e1-9a35-ac17441b2e04,user-24,aiopsvista,SRE,Knowledge Search,Code Assistant,1,6311,271,6582,0.06582,1685,success,prod
2026-06-11T22:25:27.259933,Vertex AI,Gemini-on-Vertex,0526f507-c6de-4cd2-a69a-a8456111754f,user-24,aiopsvista,Product Engineering,Customer Support,Code Assistant,1,1741,2773,4514,0.04514,3437,success,stage
2026-06-28T19:21:27.259990,GitHub Copilot,Copilot-Chat,5a9960c7-e639-452f-8ce8-050284074f5e,user-1,rag-platform,Customer Support,Knowledge Search,Platform Agent,1,5262,3119,8381,0.08381,2724,success,prod
2026-05-31T05:53:27.260040,Anthropic,Claude-4-Sonnet,35f3bd81-d5aa-442d-9c88-e10e832f273c,user-7,rag-platform,Platform,Documentation,Platform Agent,1,2485,3393,5878,0.05878,685,success,prod
2026-06-07T16:40:27.260066,OpenAI,GPT-4.1,b76e1d36-b5ff-406e-bb09-1a715a7e178a,user-4,security-copilot,Data Engineering,Documentation,Platform Agent,1,6938,82,7020,0.0702,3319,success,dev
2026-06-16T11:38:27.260086,Anthropic,Claude-4-Sonnet,67638019-db91-4777-8196-30705331c8d9,user-5,incident-platform,Security,Knowledge Search,Code Assistant,1,3769,2262,6031,0.06031,3945,success,prod
2026-06-13T13:42:27.260104,Vertex AI,Gemini-on-Vertex,a3695302-dfa6-476d-a8f5-453b72e9b82f,user-16,rag-platform,Customer Support,Documentation,Code Assistant,1,2637,3998,6635,0.06635,2508,success,prod
2026-06-22T00:14:27.260123,Anthropic,Claude-4-Sonnet,9070ad5d-d6ed-48b7-beaf-e92bac689d2c,user-36,developer-portal,Customer Support,Root Cause Analysis,Security Agent,1,6968,222,7190,0.0719,4237,success,prod
2026-06-02T02:09:27.260141,Anthropic,Claude-4-Sonnet,85cd9af6-8604-46d3-9c70-6e5ba2dd220b,user-32,incident-platform,Data Engineering,CI/CD Assistant,Platform Agent,1,3991,1998,5989,0.05989,2436,success,prod
2026-06-02T12:57:27.260158,GitHub Copilot,Copilot-Chat,4bc50726-28ec-44cb-bee6-eccba92ad70a,user-46,aiopsvista,Security,Documentation,Platform Agent,1,221,3522,3743,0.03743,323,success,prod
2026-06-26T10:39:27.260176,Gemini,Gemini-2.5-Flash,ec102829-6dce-4b1f-a80d-8cd5c6f56dbf,user-29,security-copilot,Platform,Customer Support,Incident Agent,1,7331,1058,8389,0.08389,993,success,prod
2026-06-12T19:39:27.260193,Anthropic,Claude-4-Sonnet,8549f510-25a6-4b56-a940-640d837fb1cc,user-46,security-copilot,Customer Support,Incident Analysis,FinOps Agent,1,540,271,811,0.00811,3114,success,dev
2026-06-14T16:34:27.260210,GitHub Copilot,Copilot-Chat,e8346c53-19a2-46fd-ba95-04643278f968,user-3,developer-portal,Customer Support,Customer Support,Security Agent,1,3720,688,4408,0.04408,4564,success,prod
2026-06-22T09:35:27.260242,Gemini,Gemini-2.5-Pro,9b5036c2-82cd-40f8-b166-378c66eeea61,user-37,incident-platform,Platform,Documentation,Security Agent,1,4761,1163,5924,0.05924,601,success,stage
2026-06-11T00:20:27.260342,Vertex AI,Gemini-on-Vertex,0152fdef-db79-4d69-ac44-657aec8a0c75,user-25,security-copilot,Customer Support,Customer Support,Code Assistant,1,7982,3589,11571,0.11571,4684,success,stage
2026-06-08T11:23:27.260378,Anthropic,Claude-4-Sonnet,a4f4e393-d0f9-4bc8-9f65-5f53cb613d1f,user-2,aiopsvista,SRE,Incident Analysis,Support Agent,1,1742,918,2660,0.0266,3515,success,stage
2026-06-06T22:44:27.260400,OpenAI,GPT-4o,f4321eb2-0522-47d0-82f6-395e8d06aedd,user-9,developer-portal,Customer Support,Code Review,Platform Agent,1,2640,2931,5571,0.05571,1425,success,prod
2026-06-06T08:14:27.260420,Gemini,Gemini-2.5-Pro,27ef20d2-ad47-4ee7-b237-67fc31263c44,user-43,rag-platform,Product Engineering,Documentation,FinOps Agent,1,493,1678,2171,0.02171,2162,success,prod
2026-06-21T17:28:27.260438,GitHub Copilot,Copilot-Chat,2ea6ca8d-c212-46f6-9112-8fc5f647bae7,user-44,security-copilot,Data Engineering,CI/CD Assistant,Platform Agent,1,2682,1888,4570,0.0457,1313,success,prod
2026-06-07T12:41:27.260456,OpenAI,GPT-4o,32706368-3040-48b4-8d13-e35482bd4676,user-39,security-copilot,Security,Root Cause Analysis,Code Assistant,1,7549,365,7914,0.07914,4083,success,prod
2026-06-03T02:54:27.260473,Anthropic,Claude-4-Sonnet,f6ae3810-f863-4e6f-a68f-b23e9cdc6c23,user-28,support-assistant,Customer Support,Code Review,Incident Agent,1,4142,3653,7795,0.07795,4416,success,dev
2026-06-18T17:13:27.260491,Anthropic,Claude-4-Sonnet,1ef21040-2e86-414f-aee8-bd8b80279de1,user-15,security-copilot,Product Engineering,CI/CD Assistant,FinOps Agent,1,3369,278,3647,0.03647,2097,success,prod
